app_name,user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
Dungeon Defenders II - Bundle of the Beast,76561198098702239,1,0,0,0,0,1
,76561198072722816,0,0,0,0,0,0
,76561198121482617,0,0,0,0,0,0
,76561198045484030,0,0,0,0,0,0
,76561198032691504,0,0,0,0,0,0
,76561198071184707,0,0,0,0,0,0
,pusheeee,0,0,0,0,0,0
,76561198088680353,0,0,0,0,0,0
Automobilista - Brit Pack,JesseIsGodd,0,0,1,1,1,0
Fight Me Bro!,diegoxdel,1,0,0,0,0,0
,jelouimmalxd,0,0,0,0,0,0
Defense Clicker,76561198077317259,0,0,0,0,0,1
,76561198073980872,0,0,0,0,0,0
,collinmaraan,0,0,0,0,0,0
,76561198046330886,0,0,0,0,0,0
FourChords Guitar Karaoke - One Direction I Song Pack,76561198064283266,0,0,0,1,0,0
,76561198061580115,0,0,0,0,0,0
,Haydzz,0,0,0,0,0,0
DW8E: Edit Parts - Equipment Pack 2,76561197963797456,1,0,0,0,0,0
,MrCookieDave,0,0,0,0,0,0
,76561198100784544,0,0,0,0,0,0
,76561198098508552,0,0,0,0,0,0
Sugar Cube: Bittersweet Factory,76561198057988695,1,0,0,0,0,0
,dinofish8,0,0,0,0,0,0
,STEVEBIGRED,0,0,0,0,0,0
,76561198073744900,0,0,0,0,0,0
,soo_nahh,0,0,0,0,0,0
,EternumHD,0,0,0,0,0,0
,TheJordanSixFifty,0,0,0,0,0,0
,76561198090867859,0,0,0,0,0,0
ESSENCE,76561198093349057,0,1,0,0,0,0
,76561198124225196,0,0,0,0,0,0
Batman: Arkham Origins - Initiation,76561198030863480,1,1,0,0,0,0
,peacekeeper84,0,0,0,0,0,0
,76561198040274463,0,0,0,0,0,0
Gary Grigsby's War in the East: Don to the Danube,76561198090463412,0,0,0,1,0,1
Tales from the Void,76561198073484274,1,1,0,0,0,1
Call of Duty®: Black Ops II - Bacon Personalization Pack,76561198092021037,1,0,0,0,0,0
Fantasy Grounds - Brass Dragons (Token Pack),76561198073919095,0,0,0,0,0,1
Grim Tales: The Wishes Collector's Edition,mzil,0,1,0,0,0,0
,76561198031943764,0,0,0,0,0,0
,76561198093818221,0,0,0,0,0,0
,76561198095402254,0,0,0,0,0,0
,Aluriana,0,0,0,0,0,0
,76561198062529480,0,0,0,0,0,0
,76561198073368017,0,0,0,0,0,0
Gotham City Impostors Free to Play: Mega XP Boost - Solo,javancat,1,0,0,0,0,0
,Fear_Reapz,0,0,0,0,0,0
,Philosoraptor,0,0,0,0,0,0
,76561197995898858,0,0,0,0,0,0
,76561198066106395,0,0,0,0,0,0
,76561198096840499,0,0,0,0,0,0
Chicago 1930 : The Prohibition,76561198057108226,0,0,0,0,0,1
,76561198088584293,0,0,0,0,0,0
Ceres,76561198065207316,1,0,0,1,0,1
RPG Maker MV - 8-bit Perfect Collection,fghjndaguihuigheir,0,0,0,0,0,0
,76561198007165405,0,0,0,0,0,0
,trist12123,0,0,0,0,0,0
,76561198074214421,0,0,0,0,0,0
Word Killer: Zorgilonian Chronicles,not_a_weeaboo,1,0,0,1,0,0
,ViperV,0,0,0,0,0,0
Lords of Xulima,76561198003703531,0,0,0,0,0,0
,76561198073711146,0,0,0,0,0,0
simian.interface++,76561198064593534,0,0,0,0,0,0
,robysenpai2015,0,0,0,0,0,0
,CaptainOzone,0,0,0,0,0,0
,76561198240589972,0,0,0,0,0,0
,dblddr,0,0,0,0,0,0
,76561198045090814,0,0,0,0,0,0
Antiflux,disregardwomenacquirecurrency,1,0,0,0,0,0
,hairymexicanguy,0,0,0,0,0,0
,76561198058631724,0,0,0,0,0,0
,big_r3d354,0,0,0,0,0,0
FSX Steam Edition: McDonnell Douglas DC-10™,Drewmatic,0,0,0,1,0,0
Dragon of Legends,76561198079156077,1,1,0,0,0,0
,solelywolf,0,0,0,0,0,0
,76561198085013601,0,0,0,0,0,0
,76561198071319715,0,0,0,0,0,0
,76561198057944974,0,0,0,0,0,0
,76561198080294790,0,0,0,0,0,0
,76561198087103529,0,0,0,0,0,0
,wellplayedbro,0,0,0,0,0,0
Euro Fishing,76561197994998039,0,0,0,1,1,0
,SpiritWave,0,0,0,0,0,0
The Escapists: Walking Dead - Soundtrack,DaQuestoMondoAndiamAManiVuote,0,0,0,0,0,1
Rocksmith® 2014 – Arch Enemy - “Nemesis”,76561198046095806,0,0,0,1,0,0
GravBlocks - Puzzle Solver,76561198082450726,0,0,0,0,0,0
,galvanicturtles,0,0,0,0,0,0
Lords Of The Fallen™,bouncyboo6,1,0,0,0,0,0
,MiniMidge47,0,0,0,0,0,0
Expansion - Crusader Kings II: Horse Lords,76561198060025649,0,0,0,1,0,1
Tropico 5 - Inquisition,mexicannascar,0,0,0,1,0,1
,climax2005,0,0,0,0,0,0
Snake Eyes Dungeon,76561198050881092,0,0,0,0,0,1
,DaftyTM,0,0,0,0,0,0
Call of Duty®: Infinite Warfare - Ken Jeong VO Pack,76561198060715854,1,1,0,0,0,0
,76561198056182728,0,0,0,0,0,0
,getsum88,0,0,0,0,0,0
,TyrantToxic,0,0,0,0,0,0
,76561198048312520,0,0,0,0,0,0
,76561198066581187,0,0,0,0,0,0
,76561198060233096,0,0,0,0,0,0
,cycloneblade11,0,0,0,0,0,0
,76561198102051966,0,0,0,0,0,0
,76561198080127395,0,0,0,0,0,0
,xdangerouscereallyx,0,0,0,0,0,0
Iron Sea - Soundtrack,WCM03,0,0,0,0,0,1
,arcusangelus,0,0,0,0,0,0
,76561198068153515,0,0,0,0,0,0
Farming Simulator 2013: Marshall Trailers,KardphantomOrigin,0,0,0,1,0,0
,76561197970905284,0,0,0,0,0,0
,76561198095448607,0,0,0,0,0,0
,76561198085241579,0,0,0,0,0,0
,mike14476,0,0,0,0,0,0
,76561198084308413,0,0,0,0,0,0
,Poopsnugg,0,0,0,0,0,0
,76561198070213421,0,0,0,0,0,0
,Fisticle,0,0,0,0,0,0
,76561198100395206,0,0,0,0,0,0
Call of Duty®: Advanced Warfare - Australia Exoskeleton Pack,76561198065372200,1,0,0,0,0,0
,76561198097127444,0,0,0,0,0,0
,76561198089796190,0,0,0,0,0,0
,cheunghinx,0,0,0,0,0,0
,76561198080212791,0,0,0,0,0,0
Necromonads,76561198093625944,1,0,0,0,0,0
,76561198080194825,0,0,0,0,0,0
Clean Freak! Aoyama kun,76561198058585194,0,0,0,0,0,0
,Kyvex,0,0,0,0,0,0
Quantum Conundrum Soundtrack,76561198072504894,0,1,0,0,0,1
,76561198082599958,0,0,0,0,0,0
Homeworld: Deserts of Kharak,arhplay,0,0,0,0,0,1
Grim Dragons,76561198088482436,1,1,0,0,0,0
Our Darker Purpose - Soundtrack,Plak-e-bow,1,0,0,0,0,0
,76561198084300729,0,0,0,0,0,0
,76561198086307920,0,0,0,0,0,0
,TuakyGuy,0,0,0,0,0,0
D4: Amanda's Costume Full Unlock Key,76561198070075403,0,1,0,0,0,0
,76561198120757168,0,0,0,0,0,0
,Mnati_Mantrousse,0,0,0,0,0,0
"How to Fool a Liar King - Insert Song ""Issho ni""",TheMoustacheRider,0,1,0,0,0,0
,cazzabro,0,0,0,0,0,0
,76561198057589931,0,0,0,0,0,0
Aaaaa! - Brutal Concussion,76561198063714917,1,0,0,0,0,0
,66113860,0,0,0,0,0,0
,drunkenmitch,0,0,0,0,0,0
,Effied,0,0,0,0,0,0
,76561198056163200,0,0,0,0,0,0
Gun Rocket,76561198091612238,0,1,0,0,0,0
,76561198040569763,0,0,0,0,0,0
UFO Online: Invasion - Mod Kit,vidospace,0,0,0,0,0,0
,clawbot44,0,0,0,0,0,0
,76561198043860134,0,0,0,0,0,0
Beyond the Wall,76561198133788871,0,1,0,0,0,0
,76561198072092430,0,0,0,0,0,0
,BosGiggs,0,0,0,0,0,0
,GVCKIKIKIGERBR,0,0,0,0,0,0
,B1shy,0,0,0,0,0,0
Max Focus - Awesomenauts Character,76561198136869746,1,0,0,0,0,1
ZombieCarz,nammienoodles,1,0,1,0,0,0
Jump Tanks Original Soundtrack,Rac00nZ,1,0,0,0,0,0
,76561198067766630,0,0,0,0,0,0
,76561198092163978,0,0,0,0,0,0
,76561198091129768,0,0,0,0,0,0
,76561198109376676,0,0,0,0,0,0
,DerpyTheDerp,0,0,0,0,0,0
,76561198091084258,0,0,0,0,0,0
,Peyton_Eve,0,0,0,0,0,0
Race Arcade,Z3LD4,0,0,1,0,1,0
,76561198071303479,0,0,0,0,0,0
,yunghughie,0,0,0,0,0,0
GIGANTIC ARMY,76561198053860618,1,0,0,0,0,0
,76561198067194210,0,0,0,0,0,0
Mortos,76561198064622438,1,0,0,0,0,0
,76561198083423995,0,0,0,0,0,0
,76561198070967848,0,0,0,0,0,0
,76561198080309274,0,0,0,0,0,0
,76561198107103913,0,0,0,0,0,0
,76561198045558535,0,0,0,0,0,0
Dead Link: Pages Torn,brandon196,0,1,0,0,0,0
,ChiknNuggets,0,0,0,0,0,0
Into the Void,76561198065216083,0,1,0,0,0,1
,Thattf2medic,0,0,0,0,0,0
,Izaiby,0,0,0,0,0,0
,76561198077297401,0,0,0,0,0,0
,76561198058966542,0,0,0,0,0,0
,Captain_Sparkey53,0,0,0,0,0,0
,76561198048466387,0,0,0,0,0,0
,76561198068548152,0,0,0,0,0,0
,Huntercam,0,0,0,0,0,0
,Sillybaby,0,0,0,0,0,0
,76561198060018537,0,0,0,0,0,0
,weijie10991,0,0,0,0,0,0
,76561198079339688,0,0,0,0,0,0
,Crapgasm,0,0,0,0,0,0
,76561198009705458,0,0,0,0,0,0
Volstead,76561198062914222,0,0,0,1,0,1
,hikaruliaw,0,0,0,0,0,0
Evil Glitch,76561198070169273,1,0,0,0,0,0
Alter Ego,76561198080741736,0,1,0,1,0,0
,76561198097854069,0,0,0,0,0,0
F-5E: Aggressors Air Combat Maneuver Campaign,76561198065560688,0,0,0,1,0,0
,54r93,0,0,0,0,0,0
,76561198021091830,0,0,0,0,0,0
,76561198029819262,0,0,0,0,0,0
,76561198063191216,0,0,0,0,0,0
,76561198028292219,0,0,0,0,0,0
,76561197970723780,0,0,0,0,0,0
Europa Universalis IV: Songs of Regency,noeop,0,0,0,1,0,1
,76561198042022468,0,0,0,0,0,0
Stonerid,bryangal,1,0,0,0,0,0
Final Slam 2,76561198074942039,1,0,0,0,1,0
Amaranthine - Original Soundtrack,76561198095637062,1,0,0,0,0,0
,76561198051197512,0,0,0,0,0,0
Escape Station,76561198063403881,0,0,0,0,0,0
FSX Steam Edition: Night Environment: Germany Add-On,Naim113,0,0,0,1,0,0
,76561198004535671,0,0,0,0,0,0
,76561198058993456,0,0,0,0,0,0
DatavizVR Demo,76561198055544527,0,0,0,0,0,0
,76561198062071932,0,0,0,0,0,0
Crazy Mob,tonyzerk,1,1,0,0,0,0
,76561198048308174,0,0,0,0,0,0
Envoy 2,MiklePikle,0,1,0,1,0,0
,76561198071033277,0,0,0,0,0,0
Fantasy Grounds - C&C: A7 The Despairing Stone,76561198085510022,0,0,0,0,0,1
,76561198057210508,0,0,0,0,0,0
Rocksmith® 2014 – Dinosaur Jr - “Feel the Pain”,76561198088166694,0,0,0,1,0,0
TS Marketplace: North Jersey Coast & Morristown Lines Scenario Pack 01 Add-On,76561198040367674,0,0,0,1,0,0
,76561198097153701,0,0,0,0,0,0
,MiAkArKe,0,0,0,0,0,0
,76561198046385968,0,0,0,0,0,0
,allaboutthatchuckbass,0,0,0,0,0,0
,76561198015458247,0,0,0,0,0,0
,76561198203947177,0,0,0,0,0,0
,Tecansil,0,0,0,0,0,0
,76561198048251902,0,0,0,0,0,0
,76561198102047301,0,0,0,0,0,0
ZeGame,76561198043827667,0,1,0,0,0,0
,robinwalker,0,0,0,0,0,0
,76561198061262974,0,0,0,0,0,0
,MidNightBrony,0,0,0,0,0,0
,DidiKong,0,0,0,0,0,0
,DarkFrosts,0,0,0,0,0,0
Panzer Corps: U.S. Corps '44-'45,76561198068916178,0,0,0,0,0,1
,zeriora,0,0,0,0,0,0
,76561198028688576,0,0,0,0,0,0
,76561198034713957,0,0,0,0,0,0
,76561198062684463,0,0,0,0,0,0
Portal Knights - Bibot Box,76561198090169909,1,1,0,0,0,0
,420blazefag00t,0,0,0,0,0,0
,76561198062737007,0,0,0,0,0,0
,76561198092148680,0,0,0,0,0,0
Mircron Wars XR,VOLKERN,1,0,0,0,0,0
,spyron,0,0,0,0,0,0
Counter-Strike Nexon: Zombies - Oz's Trio,FunkMeister1,1,0,0,0,0,0
,Blackboy72,0,0,0,0,0,0
Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (5E),76561198091254711,0,0,0,0,0,1
,roganwood1233,0,0,0,0,0,0
,76561198080324558,0,0,0,0,0,0
,AAETCMLK,0,0,0,0,0,0
,76561198023403380,0,0,0,0,0,0
,76561198072632724,0,0,0,0,0,0
,animators-lives,0,0,0,0,0,0
,Thell666,0,0,0,0,0,0
Mines of Mars,WatchStars,0,0,0,0,0,0
,3vild33d,0,0,0,0,0,0
,76561198050742630,0,0,0,0,0,0
,76561198078399367,0,0,0,0,0,0
They Bleed Pixels,76561198010871424,1,0,0,0,0,0
The Last Time - Soundtrack,warawich,0,1,0,0,0,0
,Gr0wing,0,0,0,0,0,0
,76561198104212010,0,0,0,0,0,0
,YFuqU,0,0,0,0,0,0
,76561198032003632,0,0,0,0,0,0
,vexisprime,0,0,0,0,0,0
,76561198063962180,0,0,0,0,0,0
Uriel's Chasm,slaing,0,1,0,0,0,0
,blackcheeze,0,0,0,0,0,0
,76561198062998915,0,0,0,0,0,0
,76561198068641134,0,0,0,0,0,0
,vacbanonrecord24,0,0,0,0,0,0
,199A,0,0,0,0,0,0
,nofaggots,0,0,0,0,0,0
Soccer Manager Arena,76561198082590527,0,0,0,0,1,0
,76561198038543240,0,0,0,0,0,0
,76561198011303167,0,0,0,0,0,0
,Mag_Zi,0,0,0,0,0,0
,76561198005517460,0,0,0,0,0,0
,76561198048529546,0,0,0,0,0,0
,76561198071867962,0,0,0,0,0,0
,76561198066867520,0,0,0,0,0,0
,76561198075068290,0,0,0,0,0,0
,76561198052842450,0,0,0,0,0,0
Tangledeep,76561198106054866,0,0,0,0,0,0
,76561197976312826,0,0,0,0,0,0
Battlestar Galactica Deadlock,76561198084711337,0,0,0,0,0,1
,Jonoe123,0,0,0,0,0,0
Liquid Rhythm BeatForm Tumbler,TheInsaneChickenDweeb,0,0,0,0,0,0
,76561198061230765,0,0,0,0,0,0
Overdriven Reloaded,76561198062928709,1,0,0,0,0,0
,76561198034284348,0,0,0,0,0,0
The Graveyard,AnimeHex,0,0,0,1,0,0
Magicka: Wizard's Survival Kit,iMeebo,1,0,0,0,0,0
Magicka: Peculiar Gadgets Item Pack,76561198092787195,1,0,0,0,0,0
,76561198007158728,0,0,0,0,0,0
,76561198064214213,0,0,0,0,0,0
Gorescript,durry_rd,1,0,0,0,0,0
,76561198072486822,0,0,0,0,0,0
Swapperoo,76561198051497945,0,0,0,0,0,0
,76561198070510629,0,0,0,0,0,0
,jakemuhlingyay,0,0,0,0,0,0
,chocolatemanj,0,0,0,0,0,0
,76561198271763643,0,0,0,0,0,0
,Denied72,0,0,0,0,0,0
Subterrain - Original Soundtrack,76561198091738673,0,0,0,0,0,0
Turtle: Voidrunner,76561198076627471,1,0,0,0,0,0
,76561198058582135,0,0,0,0,0,0
,76561198047536586,0,0,0,0,0,0
,76561198085194311,0,0,0,0,0,0
,datobyha,0,0,0,0,0,0
,76561198069989308,0,0,0,0,0,0
,76561197979214305,0,0,0,0,0,0
,CalebForbes,0,0,0,0,0,0
,76561198086212731,0,0,0,0,0,0
,76561198074131922,0,0,0,0,0,0
,digitalmoore,0,0,0,0,0,0
,LeZanye,0,0,0,0,0,0
,76561198066709112,0,0,0,0,0,0
,76561198044432687,0,0,0,0,0,0
,76561198063565073,0,0,0,0,0,0
,76561198065331111,0,0,0,0,0,0
Hide and Seek - Headphones,76561198058946445,0,0,0,0,0,0
,ForcedMeMees,0,0,0,0,0,0
,76561198083898578,0,0,0,0,0,0
,76561198057453677,0,0,0,0,0,0
,76561198077320313,0,0,0,0,0,0
,76561198067717640,0,0,0,0,0,0
,76561198046195108,0,0,0,0,0,0
,Tumblegun,0,0,0,0,0,0
,76561198069021389,0,0,0,0,0,0
Omega Quintet: Millionaire's Club Pack,76561198073577514,0,1,0,0,0,1
Alien Covenant In Utero,Whyyyyyyyyyyyyyyyy,0,0,0,0,0,0
,thatonlynoob,0,0,0,0,0,0
,8ijgh94hfs,0,0,0,0,0,0
,76561198053761623,0,0,0,0,0,0
Momento Temporis: Light from the Deep,76561198064072755,1,1,0,0,0,0
Albino Lullaby: Episode 1,Wiggyispro,0,0,0,0,0,0
The Dream Machine: Chapter 5,76561198068661904,0,1,0,0,0,0
,76561198063172957,0,0,0,0,0,0
,76561198093365881,0,0,0,0,0,0
The Quiet Girl's Guide to Violence,Dobski,0,0,0,0,0,0
,76561197978298031,0,0,0,0,0,0
,76561197981538010,0,0,0,0,0,0
,76561197970168558,0,0,0,0,0,0
Voxel Turf,DeadlyShadoww,1,0,0,1,0,1
,senhorrenao,0,0,0,0,0,0
,76561198059935046,0,0,0,0,0,0
,cameroondormer,0,0,0,0,0,0
,76561198036618521,0,0,0,0,0,0
,76561198016599173,0,0,0,0,0,0
,76561198057647908,0,0,0,0,0,0
,76561198058461126,0,0,0,0,0,0
,paulooluap4,0,0,0,0,0,0
Just Dance 2017,76561198066320895,0,0,0,0,0,0
Audials Tunebite 12 - Upgrade to Platinum,76561198059584051,0,0,0,0,0,0
,76561198053874316,0,0,0,0,0,0
,76561198101052768,0,0,0,0,0,0
,76561198047892295,0,0,0,0,0,0
,04280122,0,0,0,0,0,0
,76561198066643622,0,0,0,0,0,0
,greenday990310,0,0,0,0,0,0
,exaqtion,0,0,0,0,0,0
,jenkthebomber,0,0,0,0,0,0
,100355,0,0,0,0,0,0
,76561197998166599,0,0,0,0,0,0
,76561198093178453,0,0,0,0,0,0
,76561197996235699,0,0,0,0,0,0
CrisisActionVR,76561198069129828,0,0,0,0,0,0
Ostwind/Windstorm,76561198050496245,0,1,0,1,0,0
Slam,76561198070735417,0,0,0,0,0,0
,xiaojian1234,0,0,0,0,0,0
planetarian HD,beno3004,0,1,0,1,0,0
Train Simulator: Cologne-Dusseldorf Route Add-On,76561198075068290,0,0,0,1,0,0
,76561197977177509,0,0,0,0,0,0
,76561198049213233,0,0,0,0,0,0
,76561198068811202,0,0,0,0,0,0
Out There Somewhere - Soundtrack,xpg237,1,1,0,1,0,1
,76561198022737369,0,0,0,0,0,0
,trickyAway,0,0,0,0,0,0
,76561198073446384,0,0,0,0,0,0
,VCJY,0,0,0,0,0,0
,76561198100899460,0,0,0,0,0,0
,76561198079307722,0,0,0,0,0,0
,76561198040991099,0,0,0,0,0,0
Lone Survivor - Original Soundtrack,76561198048229547,1,1,0,1,0,0
,76561198086214706,0,0,0,0,0,0
,76561198118925269,0,0,0,0,0,0
,76561198070374281,0,0,0,0,0,0
,WingsHD,0,0,0,0,0,0
Rocksmith® 2014 – Mastodon - “Colony Of Birchmen”,76561198075976979,0,0,0,1,0,0
Skull Rush,76561198072695987,0,0,0,0,0,0
Excubitor,76561198076011656,1,0,0,0,0,1
,76561198285507552,0,0,0,0,0,0
,76561198094854826,0,0,0,0,0,0
,76561198006579314,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Siege - Fuze Ghost Recon set,76561198064603190,1,0,0,0,0,0
,Yoshi738,0,0,0,0,0,0
,76561198058571383,0,0,0,0,0,0
Cherry Tree High Comedy Club,miniteeks,0,1,0,0,0,0
,76561198099648608,0,0,0,0,0,0
,76561198089686519,0,0,0,0,0,0
,Dankulicious,0,0,0,0,0,0
,76561198031443006,0,0,0,0,0,0
This Is Not A Jumping Game,60sSpiderman,1,1,0,0,0,0
,dontsaykill,0,0,0,0,0,0
,76561198084280820,0,0,0,0,0,0
,pumbarrento,0,0,0,0,0,0
,D3ZIO,0,0,0,0,0,0
,CoxinhadaTina,0,0,0,0,0,0
Zenith,76561198054691832,0,1,0,0,0,0
,76561198041739032,0,0,0,0,0,0
,ventrilex,0,0,0,0,0,0
,spoder6921,0,0,0,0,0,0
,jittegameking,0,0,0,0,0,0
,pigeonzilla,0,0,0,0,0,0
,whenshesuccubus,0,0,0,0,0,0
,76561198080826720,0,0,0,0,0,0
Warlock 2 E-book: The Great Mage Game,76561198063869169,0,0,0,0,0,1
,76561198032083566,0,0,0,0,0,0
Jet Set Knights,soullessj,1,0,0,0,0,0
Project Taurus,EnviousPvP,1,0,1,0,0,0
,76561198016402842,0,0,0,0,0,0
,mrkillero,0,0,0,0,0,0
Ancient Guardian,76561198026922680,1,1,0,0,0,0
,2826,0,0,0,0,0,0
Foreign Legion: Buckets of Blood,76561198082298848,1,0,0,0,0,0
Florensia,BlacKFuZion,0,1,0,0,0,0
,76561198047483430,0,0,0,0,0,0
,76561198033210393,0,0,0,0,0,0
Ticket to Ride - India,76561197967915075,0,0,0,0,0,1
,76561198139999506,0,0,0,0,0,0
,76561198098897897,0,0,0,0,0,0
Last Days of Old Earth,76561198163760109,0,0,0,0,0,1
Toxic Terror,benpk34alt,1,1,0,0,0,0
,engynoob,0,0,0,0,0,0
,76561198067109864,0,0,0,0,0,0
,76561198048429936,0,0,0,0,0,0
,76561198000876751,0,0,0,0,0,0
,76561198081009511,0,0,0,0,0,0
The Wild Eight – Soundtrack,76561198085073816,1,1,0,1,0,0
,_zalabim_,0,0,0,0,0,0
,76561198059235667,0,0,0,0,0,0
,76561198025771600,0,0,0,0,0,0
,76561198093700374,0,0,0,0,0,0
Train Simulator: LNWR G2 Super D Steam Loco Add-On,76561198092483689,0,0,0,1,0,0
,76561198011923468,0,0,0,0,0,0
,76561198032837913,0,0,0,0,0,0
,76561198072188207,0,0,0,0,0,0
,76561198082610969,0,0,0,0,0,0
,Jaxon1049,0,0,0,0,0,0
The Expendables 3,76561198041854558,0,0,0,0,0,0
,pandaaas,0,0,0,0,0,0
QUAKE II Mission Pack: The Reckoning,pwnstarleader,1,0,0,0,0,0
,76561198086628955,0,0,0,0,0,0
,76561198068783456,0,0,0,0,0,0
,76561198035564952,0,0,0,0,0,0
WRC 7 FIA World Rally Championship,fitemeisis,0,0,1,0,0,0
,76561198083801480,0,0,0,0,0,0
,76561198074812661,0,0,0,0,0,0
,X-Evolution,0,0,0,0,0,0
,76561198074656338,0,0,0,0,0,0
,Customurl1,0,0,0,0,0,0
,76561198068962903,0,0,0,0,0,0
,76561198094263278,0,0,0,0,0,0
,76561198088398955,0,0,0,0,0,0
Hero Boy - Original Soundtrack,76561198044352436,0,0,0,0,0,0
Ambre - Original Soundtrack,dan_u_al,0,0,0,0,0,0
,tehbluscoot,0,0,0,0,0,0
Burning Man: Beyond Black Rock,76561198153341939,0,0,0,0,0,0
,pokemaster256,0,0,0,0,0,0
,76561198083953279,0,0,0,0,0,0
,tyansteRR199,0,0,0,0,0,0
,BlueMango101,0,0,0,0,0,0
,76561198085592613,0,0,0,0,0,0
,harrison1193,0,0,0,0,0,0
High Noon VR,Josman99,0,0,0,0,0,0
Hyperdevotion Noire: Ultimate Noire Set,76561198029743556,0,0,0,0,0,1
,76561198063825731,0,0,0,0,0,0
,docpidge,0,0,0,0,0,0
,Baysik,0,0,0,0,0,0
,pinhogod,0,0,0,0,0,0
,76561198104248286,0,0,0,0,0,0
,76561198103858676,0,0,0,0,0,0
,76561197970739809,0,0,0,0,0,0
"Microcosmum: survival of cells - Campaign ""Mutations""",76561198074482800,1,0,0,1,0,1
Rocksmith® 2014 – Thirty Seconds to Mars - “The Kill”,76561198074146732,0,0,0,1,0,0
,76561198069566821,0,0,0,0,0,0
Virtual Pool 4 Multiplayer,dkcasper,0,0,0,0,1,0
FourChords Guitar Karaoke - Coldplay Song Pack,admin55,0,0,0,1,0,0
,76561197999646907,0,0,0,0,0,0
,76561197994831363,0,0,0,0,0,0
,76561198065606007,0,0,0,0,0,0
,76561198049015882,0,0,0,0,0,0
,cyberpunkone,0,0,0,0,0,0
DEFCON VR,76561198089197351,0,0,0,0,0,0
,76561198091037497,0,0,0,0,0,0
Cooties,76561198087510177,0,0,0,0,0,0
,76561198095316594,0,0,0,0,0,0
,76561198069400404,0,0,0,0,0,0
,76561198057201323,0,0,0,0,0,0
,76561198071067533,0,0,0,0,0,0
,tgspy312,0,0,0,0,0,0
Domino Craft VR,76561198062738297,0,0,0,0,0,0
Monkey Land 3D: Reaper Rush,DerpGaming,1,1,0,0,0,0
,Spazzykins,0,0,0,0,0,0
,76561198068151838,0,0,0,0,0,0
,76561198074486220,0,0,0,0,0,0
Heirs And Graces,76561198095531510,0,1,0,0,0,0
,GoldenSlice,0,0,0,0,0,0
,76561198058742898,0,0,0,0,0,0
,76561198055562501,0,0,0,0,0,0
Rocksmith® 2014 – Flyleaf - “I’m So Sick”,76561198039290125,0,0,0,1,0,0
Run Away,76561198052373821,0,1,0,0,0,0
Randal's Monday Demo,Teddydidapoo,0,1,0,0,0,0
,brsajo,0,0,0,0,0,0
Car Mechanic Simulator 2018 - Jeep DLC,76561198074481337,0,0,1,1,0,0
,76561198083763943,0,0,0,0,0,0
,allo121,0,0,0,0,0,0
,BlaZeOrJono,0,0,0,0,0,0
,76561198072500543,0,0,0,0,0,0
,76561198091609375,0,0,0,0,0,0
,76561198092535117,0,0,0,0,0,0
,76561198071445466,0,0,0,0,0,0
,76561198022148624,0,0,0,0,0,0
,76561198072106713,0,0,0,0,0,0
Solitaire Beach Season,76561198072941115,0,0,0,0,0,0
,ShinigamiRem,0,0,0,0,0,0
CyberLink ColorDirector 4,Frognicorn,0,0,0,0,0,0
Game Soundtrack,catofcraft,1,1,0,0,0,0
,12345gh,0,0,0,0,0,0
,76561198154265296,0,0,0,0,0,0
Call of Duty®: Black Ops Escalation Content Pack,76561198092125711,1,0,0,0,0,0
,76561198066992387,0,0,0,0,0,0
,aquaurbis,0,0,0,0,0,0
Army Men II,fluidblue,1,0,0,0,0,1
Sport Outfit Pack,76561198048229547,0,0,0,1,1,0
Tabletop Simulator - Superfight,zaukster,0,0,0,1,0,1
,76561198051863308,0,0,0,0,0,0
,76561198069672900,0,0,0,0,0,0
,drftkinG,0,0,0,0,0,0
Rangi,76561198053433219,0,0,0,0,0,0
,bizzynizzle,0,0,0,0,0,0
,76561198107567492,0,0,0,0,0,0
,76561198045877997,0,0,0,0,0,0
,SigmaSw3g,0,0,0,0,0,0
,FakOffPls,0,0,0,0,0,0
,76561198048489297,0,0,0,0,0,0
,asixCSGO,0,0,0,0,0,0
Bad Dream: Coma,thepokemonotaku,0,1,0,0,0,0
,76561198049708464,0,0,0,0,0,0
Fat Mask,76561198074880840,1,0,0,0,0,0
,ShZzABrAh,0,0,0,0,0,0
,howdairy,0,0,0,0,0,0
,76561198011497002,0,0,0,0,0,0
,RafliGamma,0,0,0,0,0,0
,76561198089268605,0,0,0,0,0,0
,Thatishayden,0,0,0,0,0,0
,76561198109510993,0,0,0,0,0,0
Hearts of Iron III: Soviet Infantry Pack DLC,76561198079240069,0,0,0,0,0,1
,76561198072973126,0,0,0,0,0,0
,76561198125444660,0,0,0,0,0,0
,76561198009945700,0,0,0,0,0,0
,148203604,0,0,0,0,0,0
,76561198069406706,0,0,0,0,0,0
,Mystic_Fire,0,0,0,0,0,0
Trainz Route: Port Zyd & Fulazturn Railroad,echo125,0,0,0,1,0,0
,vorash790,0,0,0,0,0,0
,76561198061173462,0,0,0,0,0,0
,76561198063176266,0,0,0,0,0,0
,76561198091775734,0,0,0,0,0,0
,76561197967270344,0,0,0,0,0,0
,trueguess100,0,0,0,0,0,0
,luispedrod,0,0,0,0,0,0
USFIV: Challengers Wild Pack 2,chocolatecravinghobo,1,0,0,0,0,0
